maxAge,endDate,cash,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,longTermInvestments,propertyPlantEquipment,goodWill,otherAssets,deferredLongTermAssetCharges,totalAssets,accountsPayable,shortLongTermDebt,otherCurrentLiab,longTermDebt,otherLiab,minorityInterest,totalCurrentLiabilities,totalLiab,commonStock,retainedEarnings,treasuryStock,capitalSurplus,otherStockholderEquity,totalStockholderEquity,netTangibleAssets,type,kode,intangibleAssets,shortTermInvestments,deferredLongTermLiab
1.0,2019-12-31,58571661529.0,33616476347.0,1625362587260.0,46867972282.0,1777270200743.0,588934449117.0,5338188026.0,,1539620553250.0,51550720979.0,3911163391136.0,9661904953.0,209460712587.0,198884051999.0,872262290063.0,85247695892.0,175803096399.0,521745951755.0,1479255937710.0,1359212820900.0,910628541808.0,-13737005681.0,,-13737005681.0,2256104357027.0,2256104357027.0,A,RODA.JK,,3498499128.0,
1.0,2018-12-31,63615574512.0,69862421905.0,1539713977899.0,49531838576.0,1733102868352.0,678181260255.0,8406053186.0,,1568966430845.0,53566109490.0,3988656612638.0,11752143293.0,178444160629.0,119792988226.0,765301557528.0,97715230138.0,315842357098.0,401006095219.0,1264022882885.0,1359212820900.0,1062319429610.0,-12740877855.0,,-12740877855.0,2408791372655.0,2408791372655.0,A,RODA.JK,,855828412.0,
1.0,2022-06-30,68614908141.0,,1410446256830.0,51488840753.0,1537858086204.0,713150974345.0,3881290913.0,,1387898074595.0,67144151374.0,3642788426057.0,4606972526.0,111206421909.0,261109992492.0,843239711583.0,80867448519.0,149889852736.0,512549455722.0,1436656615824.0,1359212820900.0,710754074731.0,-13724938134.0,,-13724938134.0,2056241957497.0,2056241957497.0,Q,RODA.JK,,7098125109.0,
1.0,2022-03-31,61617570062.0,,1423439227190.0,50249818301.0,1539301765565.0,713171651861.0,3985602906.0,,1380384377142.0,63863838413.0,3636843397474.0,4733953071.0,128559090909.0,236872325658.0,857555142583.0,87400096746.0,148086493267.0,472890865139.0,1417846104468.0,1359212820900.0,725422916973.0,-13724938134.0,,-13724938134.0,2070910799739.0,2070910799739.0,Q,RODA.JK,,3854022556.0,
1.0,2021-12-31,65419490751.0,,1439445077393.0,49868933421.0,1557988292491.0,713233524676.0,4114025373.0,,1375351009104.0,61861551448.0,3650686851644.0,4733953071.0,100400000000.0,208599437642.0,905218233492.0,91907138459.0,149791393707.0,423396641682.0,1420522013633.0,1359212820900.0,734885561538.0,-13724938134.0,,-13724938134.0,2080373444304.0,2080373444304.0,Q,RODA.JK,,3026254114.0,
1.0,2021-09-30,59410785665.0,,1586853963203.0,53233431591.0,1699793500133.0,701619504244.0,4243134393.0,,1381339736305.0,63149396816.0,3786995875075.0,8472972588.0,89650000000.0,272931529407.0,934486324070.0,91938046446.0,161647691771.0,513638999166.0,1540063369682.0,1359212820900.0,739796096257.0,-13724103535.0,,-13724103535.0,2085284813622.0,2085284813622.0,Q,RODA.JK,,,
1.0,2019-12-31,849326989.0,6725632714.0,,625676612.0,8264463933.0,,10805174178.0,,1014776000.0,,20084414111.0,471592100.0,165114695.0,545925319.0,930879523.0,251061452.0,,2830474148.0,4012415123.0,10000000000.0,5654829383.0,417169605.0,,417169605.0,16071998988.0,16071998988.0,A,RONY.JK,,,
1.0,2018-12-31,689584432.0,2470878190.0,,390964792.0,3652456946.0,,53872096.0,,5000000.0,,3711329042.0,40748361.0,714137123.0,864689400.0,669963395.0,103826999.0,,1648080850.0,2421871244.0,100000000.0,864011034.0,325446764.0,,325446764.0,1289457798.0,1289457798.0,A,RONY.JK,,,
1.0,2017-12-31,2033942.0,100000000.0,,,102033942.0,,,,,,102033942.0,,,314828849.0,629963395.0,68341034.0,,314828849.0,1013133278.0,100000000.0,-1144841714.0,133742378.0,,133742378.0,-911099336.0,-911099336.0,A,RONY.JK,,,
1.0,2021-09-30,85969755.0,4526549368.0,,363273990.0,4989298298.0,,8234904715.0,,25433607869.0,,38657810882.0,1118308539.0,73301696.0,349089989.0,2002856206.0,579750852.0,,3352716330.0,6660003261.0,12500000000.0,-2346147777.0,600098255.0,21243857143.0,600098255.0,31997807621.0,31997807621.0,Q,RONY.JK,,,
1.0,2021-06-30,75549425.0,4701599368.0,,322623563.0,5115431872.0,,8808706662.0,,25433607869.0,,39357746403.0,1339694944.0,71785587.0,264103166.0,1721760072.0,532795222.0,,3378340372.0,6430129126.0,12500000000.0,-1390205457.0,573965591.0,21243857143.0,573965591.0,32927617277.0,32927617277.0,Q,RONY.JK,,,
1.0,2021-03-31,75549425.0,4701599368.0,,322623563.0,5115431872.0,,8808706662.0,,25433607869.0,,39357746403.0,1339694944.0,71785587.0,264103166.0,1721760072.0,532795222.0,,3378340372.0,6430129126.0,12500000000.0,-1390205457.0,573965591.0,21243857143.0,573965591.0,32927617277.0,32927617277.0,Q,RONY.JK,,,
1.0,2020-09-30,283607373.0,6631652641.0,,11456963820.0,18390039927.0,,9300719957.0,,14488457300.0,,42179217184.0,1418137123.0,683718564.0,428641749.0,1161256373.0,361487292.0,,2985215675.0,4507959340.0,12500000000.0,3441438965.0,485961736.0,21243857143.0,485961736.0,37671257844.0,37671257844.0,Q,RONY.JK,,,
1.0,2021-12-31,758901794493.0,386527573728.0,119581372896.0,4741688255.0,1282057210341.0,23980820368.0,2528850870495.0,,250998950757.0,7668646354.0,4191284422677.0,206106824547.0,,171809932793.0,496833333333.0,337560499677.0,47206458.0,483213195704.0,1341864891951.0,123729777760.0,1612234910767.0,-372985012058.0,1486392647799.0,,2849372324268.0,2743975753552.0,A,ROTI.JK,105396570716.0,,
1.0,2020-12-31,1010872461721.0,410268924995.0,103693623334.0,11594945424.0,1549617329468.0,23751946688.0,2462564816487.0,,305499996062.0,7130794039.0,4452166671985.0,165384575026.0,,164786276058.0,495833333333.0,307829276305.0,47997269.0,404567270700.0,1224495624254.0,123729777760.0,1617500624903.0,,1486392647799.0,,3227623050462.0,3116890467182.0,A,ROTI.JK,110732583280.0,,
1.0,2019-12-31,1185910198515.0,524475209047.0,83599374391.0,68205390684.0,1874411044438.0,23507637557.0,2540413874692.0,,174758870716.0,1711634110.0,4682083844951.0,213356133238.0,499807179992.0,230351525441.0,205758750000.0,276789397289.0,23401842082.0,1106938318565.0,1589486465854.0,123729777760.0,1565296764733.0,-78698093027.0,1458867087549.0,-1453360286.0,3069195537015.0,3000203119467.0,A,ROTI.JK,68992417548.0,,
1.0,2018-12-31,1294525260890.0,454076170257.0,65127735601.0,55366738053.0,1876409299238.0,22281617509.0,2222133112899.0,,211547752367.0,,4393810380883.0,190086375903.0,,232619456574.0,705762030020.0,245725080703.0,75017233163.0,525422150049.0,1476909260772.0,123729777760.0,1337358114301.0,-78071092662.0,1458867087549.0,-826359921.0,2841883886948.0,2780445288078.0,A,ROTI.JK,61438598870.0,,
1.0,2022-06-30,541420409230.0,431456786491.0,126413952606.0,3710889259.0,1139931099516.0,27003387733.0,2500469123284.0,,225188344642.0,5051190032.0,4000640329862.0,227689223681.0,,159045877135.0,497333333333.0,354140329398.0,58775599.0,707593199331.0,1581813435952.0,123729777760.0,1403380477392.0,-594734784640.0,1486392647799.0,,2418768118311.0,2310719743624.0,Q,ROTI.JK,108048374687.0,,
1.0,2022-03-31,699017185240.0,399057725742.0,121477629848.0,5570904261.0,1247773064685.0,24049421668.0,2511120104043.0,,265036671118.0,6011371270.0,4156917606063.0,233859012167.0,,183119630785.0,497083333333.0,345111831220.0,54528815.0,555541494403.0,1421599426782.0,123729777760.0,1700548613344.0,-575407388437.0,1486392647799.0,,2735263650466.0,2626325305917.0,Q,ROTI.JK,108938344549.0,,
1.0,2021-12-31,758901794493.0,386527573728.0,119581372896.0,4741688255.0,1282057210341.0,23980820368.0,2528850870495.0,,250998950757.0,7668646354.0,4191284422677.0,206106824547.0,,171809932793.0,496833333333.0,337560499677.0,47206458.0,483213195704.0,1341864891951.0,123729777760.0,1612234910767.0,-372985012058.0,1486392647799.0,,2849372324268.0,2743975753552.0,Q,ROTI.JK,105396570716.0,,
1.0,2021-09-30,860921844281.0,366300611538.0,102200283965.0,7777068154.0,1363457449495.0,23968880919.0,2479035514355.0,,285470050099.0,7493437486.0,4258570446111.0,198457093093.0,,168236992991.0,496583333333.0,320468525086.0,42405938.0,462995918454.0,1306239226274.0,123729777760.0,1529951207248.0,-187784818908.0,1486392647799.0,,2952288813899.0,2845650262656.0,Q,ROTI.JK,106638551243.0,,
1.0,2021-12-31,138778099947.0,37263130173.0,13927543628.0,210021801.0,300385706776.0,,630137067391.0,,15651092424.0,13882346872.0,946173866591.0,12699228799.0,6435658485.0,19114661367.0,11963665618.0,8651154308.0,323290319.0,83175932798.0,104366143454.0,185935000000.0,163141170691.0,211486017486.0,280922244641.0,211486017486.0,841484432818.0,841484432818.0,A,RSGK.JK,,110000000000.0,
1.0,2020-12-31,32156153437.0,53011471637.0,12874617792.0,194904272.0,121486612243.0,7200953565.0,588590631400.0,,35464374884.0,16480024123.0,752742572092.0,20900110784.0,14109338269.0,14029033275.0,130571595444.0,6963156400.0,4800388374.0,124780498912.0,265008937277.0,148747000000.0,110359671566.0,220754443665.0,3072131210.0,220754443665.0,482933246441.0,482933246441.0,A,RSGK.JK,,23000000000.0,
1.0,2019-12-31,32560586587.0,34316297727.0,12007583980.0,787373612.0,84967789853.0,3050000000.0,601730269606.0,,38506705348.0,17729052071.0,728254764807.0,14013074276.0,142928498353.0,21185188231.0,,3975270180.0,-8562933429.0,245871576058.0,252918877109.0,148747000000.0,88804309059.0,243275380858.0,3072131210.0,243275380858.0,483898821127.0,483898821127.0,A,RSGK.JK,,5000000000.0,
1.0,2018-12-31,33780557912.0,29791962631.0,12881534063.0,545745372.0,77384183404.0,3050000000.0,571139546096.0,,12779195247.0,8186695162.0,664352924747.0,13036816144.0,2454643710.0,55933746476.0,117360825664.0,2813158180.0,4444244091.0,259858907905.0,380461674182.0,6000000000.0,66124426446.0,204250448818.0,3072131210.0,204250448818.0,279447006474.0,279447006474.0,A,RSGK.JK,,,
1.0,2022-06-30,152365204128.0,28143521059.0,11944776252.0,446683558.0,293241118467.0,,623168205593.0,,17226413921.0,14712840480.0,933635737981.0,15356796240.0,15181494860.0,87035604154.0,,9851261876.0,752215439.0,153423354245.0,163274616121.0,185935000000.0,91832754110.0,210918907670.0,280922244641.0,210918907670.0,769608906421.0,769608906421.0,Q,RSGK.JK,,100000000000.0,
1.0,2022-03-31,180102075081.0,47064577246.0,12275343228.0,563352303.0,310207871348.0,,625307905894.0,,18876505410.0,16375554147.0,954392282652.0,16719051427.0,6290981155.0,18022385764.0,10499428327.0,9564386490.0,810763285.0,81781010622.0,101989587370.0,185935000000.0,173796503686.0,210918907670.0,280941520641.0,210918907670.0,851591931997.0,851591931997.0,Q,RSGK.JK,,70000000000.0,
1.0,2021-12-31,138778099947.0,37263130173.0,13927543628.0,210021801.0,300385706776.0,,630137067391.0,,15651092424.0,13882346872.0,946173866591.0,12699228799.0,6435658485.0,19114661367.0,11963665618.0,8651154308.0,323290319.0,83175932798.0,104366143454.0,185935000000.0,163141170691.0,211486017486.0,280922244641.0,211486017486.0,841484432818.0,841484432818.0,Q,RSGK.JK,,110000000000.0,
1.0,2021-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,Q,RSGK.JK,,,
1.0,2021-12-31,86930311209.0,505331195819.0,17398133720.0,67209734771.0,705432871300.0,,446429840120.0,,145714651683.0,16229079675.0,1297577363103.0,71394049995.0,52018042171.0,29751148711.0,158810380887.0,38934325405.0,22056261.0,614886507240.0,813265050471.0,77000000000.0,356392836453.0,19925799971.0,30971619947.0,19925799971.0,484290256371.0,484290256371.0,A,RUIS.JK,,,
1.0,2020-12-31,83012986127.0,412941162252.0,16327748321.0,114000824214.0,665500151752.0,,550568168733.0,,131023186772.0,16583168901.0,1347091507257.0,85542820423.0,56163677030.0,42991840296.0,220603860273.0,43643737729.0,7833476.0,622110304014.0,890642914518.0,77000000000.0,341908572745.0,6560566571.0,30971619947.0,6560566571.0,456440759263.0,456440759263.0,A,RUIS.JK,,,
1.0,2019-12-31,64265573911.0,407852293070.0,19004167986.0,87939142024.0,611756617722.0,,486467763038.0,,153133026256.0,19168758156.0,1251357407016.0,90649705113.0,10895986063.0,49415069311.0,179402101363.0,46017597736.0,7408166.0,591403183354.0,818355397777.0,77000000000.0,325022981126.0,,30971619947.0,,432994601073.0,432994601073.0,A,RUIS.JK,,,
1.0,2018-12-31,78089064310.0,353957957800.0,6289882741.0,62543967157.0,524126165449.0,,373050828416.0,,93195324827.0,16040036061.0,990372318692.0,49866150534.0,13209027674.0,26470443789.0,68661567136.0,37822764411.0,6955192.0,473216197423.0,584415358540.0,77000000000.0,297978385013.0,,30971619947.0,,405950004960.0,405950004960.0,A,RUIS.JK,,,
1.0,2022-06-30,95339331834.0,576701390332.0,13512794618.0,80157279333.0,812639091477.0,,386575259874.0,,158270174625.0,13391135140.0,1357484525976.0,80641640691.0,53769398397.0,25081389577.0,120733316347.0,42358262351.0,22926751.0,688656102772.0,852087912530.0,77000000000.0,380126353071.0,17275713677.0,30971619947.0,17275713677.0,505373686695.0,505373686695.0,Q,RUIS.JK,,,
1.0,2022-03-31,93885065919.0,507356727559.0,13405771880.0,100810680062.0,748004929442.0,,414001459690.0,,149442607993.0,16228569585.0,1311448997125.0,75519546773.0,47830560151.0,19460769699.0,141490886764.0,40545810007.0,22466976.0,634157836005.0,816423175419.0,77000000000.0,375116719713.0,11915015070.0,30971619947.0,11915015070.0,495003354730.0,495003354730.0,Q,RUIS.JK,,,
1.0,2021-12-31,86930311209.0,505331195819.0,17398133720.0,67209734771.0,705432871300.0,,446429840120.0,,145714651683.0,16229079675.0,1297577363103.0,71394049995.0,52018042171.0,29751148711.0,158810380887.0,38934325405.0,22056261.0,614886507240.0,813265050471.0,77000000000.0,356392836453.0,19925799971.0,30971619947.0,19925799971.0,484290256371.0,484290256371.0,Q,RUIS.JK,,,
1.0,2021-09-30,106664506765.0,414217117211.0,15694752741.0,111594388779.0,700732342605.0,,485929785128.0,,131539499783.0,17819273306.0,1318201627516.0,73580714841.0,70618119863.0,34365361257.0,156218559132.0,43789828955.0,7965230.0,643305838334.0,853363807079.0,77000000000.0,357219728833.0,-361493573.0,30971619947.0,-361493573.0,464829855207.0,464829855207.0,Q,RUIS.JK,,,
1.0,2021-12-31,46236277226.0,12794324724.0,,3348412454.0,62379014404.0,,1801507974.0,,3127382361.0,3127382361.0,69289165122.0,566234314.0,,365290352.0,,137550203.0,,1449571274.0,1587121477.0,3934231500.0,202659055.0,64523500.0,63500629590.0,64523500.0,67702043645.0,65720783262.0,A,RUNS.JK,1981260383.0,,
1.0,2020-12-31,18388345452.0,17938755562.0,,1150353711.0,37477454725.0,,339693368.0,,593515474.0,568515474.0,38410663567.0,219080880.0,,2540409734.0,,55260570.0,,3359842068.0,3415102638.0,3147031500.0,11111152320.0,35659474.0,20701717635.0,35659474.0,34995560929.0,34995560929.0,A,RUNS.JK,,,
1.0,2019-12-31,597745395.0,4979102009.0,,7572000.0,5585405713.0,,363045610.0,,916794222.0,397294222.0,6865245545.0,7197450.0,240000000.0,389817630.0,240000000.0,27568460.0,-37205869.0,713374894.0,1000335921.0,250000000.0,5615496391.0,36619102.0,,36619102.0,5902115493.0,5902115493.0,A,RUNS.JK,,,
1.0,2022-06-30,45126216402.0,13976985667.0,,9508256109.0,68611458178.0,,2601824003.0,3046562913.0,3420536293.0,3420536293.0,84962307520.0,700583493.0,1001975072.0,532083742.0,9116251829.0,660118441.0,4501919345.0,2876670132.0,12653040402.0,3934231500.0,307963183.0,64523500.0,63500629590.0,64523500.0,67807347773.0,57478858727.0,Q,RUNS.JK,7281926133.0,,
1.0,2022-03-31,45126216402.0,13976985667.0,,9508256109.0,68611458178.0,,2601824003.0,3046562913.0,3420536293.0,3420536293.0,84962307520.0,700583493.0,1001975072.0,532083742.0,9116251829.0,660118441.0,4501919345.0,2876670132.0,12653040402.0,3934231500.0,307963183.0,64523500.0,63500629590.0,64523500.0,67807347773.0,57478858727.0,Q,RUNS.JK,7281926133.0,,
1.0,2021-12-31,46236277226.0,12794324724.0,,3348412454.0,62379014404.0,,1801507974.0,,3127382361.0,3127382361.0,69289165122.0,566234314.0,,365290352.0,,137550203.0,,1449571274.0,1587121477.0,3934231500.0,202659055.0,64523500.0,63500629590.0,64523500.0,67702043645.0,65720783262.0,Q,RUNS.JK,1981260383.0,,
1.0,2021-06-30,,,,,,,,,,,,,,,,,,,,,,,,,32435092590.0,32435092590.0,Q,RUNS.JK,,,
1.0,2021-12-31,10642965910.0,15231802071.0,,39280000.0,27205306574.0,558850000.0,270840075481.0,,,,298604232055.0,,,90183529860.0,6766071526.0,2974541767.0,-472648897.0,323987512785.0,366839357213.0,218234264000.0,-792702912279.0,395071694.0,506311100324.0,395071694.0,-67762476261.0,-67762476261.0,A,SAFE.JK,,,
1.0,2020-12-31,4716254537.0,13857702699.0,,44767448.0,20982095777.0,558850000.0,300581655863.0,,,,322122601640.0,,,91864812636.0,6766071526.0,2474043929.0,-472648897.0,187447337834.0,391040622213.0,218234264000.0,-793494965488.0,504229488.0,506311100324.0,504229488.0,-68445371676.0,-68445371676.0,A,SAFE.JK,,,
1.0,2019-12-31,5725653266.0,16164110675.0,,44767447.0,25440029596.0,558850000.0,330472107495.0,,981221752.0,981221752.0,357452208843.0,,,90804911492.0,,1622427620.0,-472648897.0,190967041916.0,408955063515.0,218234264000.0,-775905148577.0,329578478.0,506311100324.0,329578478.0,-51030205775.0,-51030205775.0,A,SAFE.JK,,,
1.0,2018-12-31,27766979155.0,9315340988.0,,,41100383133.0,558850000.0,302100937867.0,,4081643370.0,4081643370.0,347841814370.0,,,98670181264.0,,32766144684.0,-472648897.0,210911344358.0,408464934762.0,218234264000.0,-785112622570.0,416786751.0,506311100324.0,416786751.0,-60150471495.0,-60150471495.0,A,SAFE.JK,,,
1.0,2022-06-30,7579121786.0,16555313254.0,,126952901.0,25064074453.0,558850000.0,255992418103.0,,,,281615342556.0,,,93809339121.0,,2916772534.0,-472648897.0,342712462294.0,345629234828.0,218234264000.0,-788481679393.0,395071694.0,506311100324.0,395071694.0,-63541243375.0,-63541243375.0,Q,SAFE.JK,,,
1.0,2022-03-31,12354708679.0,18483910986.0,,95613295.0,31969067211.0,558850000.0,263416246792.0,,1.0,,295944164004.0,,,93825215392.0,6766071526.0,2974541767.0,-472648897.0,322787260477.0,362575359769.0,218234264000.0,-791098982886.0,395071694.0,506311100324.0,395071694.0,-66158546868.0,-66158546868.0,Q,SAFE.JK,,,
1.0,2021-12-31,10642965910.0,15231802071.0,,39280000.0,27205306574.0,558850000.0,270840075481.0,,,,298604232055.0,,,90183529860.0,6766071526.0,2974541767.0,-472648897.0,323987512785.0,366839357213.0,218234264000.0,-792702912279.0,395071694.0,506311100324.0,395071694.0,-67762476261.0,-67762476261.0,Q,SAFE.JK,,,
1.0,2021-09-30,11268364781.0,12369952496.0,,47140439.0,26048828809.0,558850000.0,278263904170.0,,,,304871582979.0,,,89697227636.0,6766071526.0,2474043929.0,-472648897.0,181756096091.0,373638637090.0,218234264000.0,-793343999026.0,504229488.0,506311100324.0,504229488.0,-68294405214.0,-68294405214.0,Q,SAFE.JK,,,
1.0,2021-12-31,625070324231.0,170587659910.0,38413009480.0,5070162378.0,859320418720.0,,3562797963928.0,449245206859.0,62770932487.0,39355407872.0,4948651095330.0,88014801996.0,6435658484.0,70787368715.0,11963665618.0,164851126705.0,594744851272.0,331266656019.0,517055256363.0,342592650900.0,-152907741573.0,543551445274.0,3103614633094.0,543551445274.0,3836850987695.0,3373089207500.0,A,SAME.JK,14516573336.0,,
1.0,2020-12-31,50361003048.0,147272097060.0,23681633182.0,8167822737.0,245420403391.0,,2539205216606.0,169171868199.0,40161733710.0,21499981560.0,2994549714196.0,92999766356.0,5600000000.0,67334647018.0,998899154150.0,83989591278.0,155916643839.0,374276637986.0,1469906124313.0,118000000000.0,-291461594901.0,1526696497647.0,15492043298.0,1526696497647.0,1368726946044.0,1198964585555.0,A,SAME.JK,590492290.0,,
1.0,2019-12-31,22702166408.0,71484727366.0,13412754021.0,3264150090.0,116348538913.0,,2060361376000.0,,56184546810.0,32995118337.0,2232894461723.0,90913859357.0,19161956375.0,34566135206.0,980103975091.0,49306407000.0,10501097.0,225981133797.0,1255391515888.0,118000000000.0,130938265347.0,713062136093.0,15492043298.0,713062136093.0,977492444738.0,977492444738.0,A,SAME.JK,,,
1.0,2018-12-31,102860526801.0,200121314792.0,29663885766.0,85810761621.0,427198442585.0,,2087039958655.0,,14793498843.0,5133148790.0,2529031900083.0,46902918677.0,12361538692.0,19173893688.0,979123074741.0,102408741294.0,13011719.0,121409441562.0,1202941257597.0,118000000000.0,240041060458.0,952544527011.0,15492043298.0,952544527011.0,1326077630767.0,1326077630767.0,A,SAME.JK,,,
1.0,2022-06-30,265150017373.0,167524982750.0,34710097171.0,9808813354.0,598845303384.0,411899165288.0,3542881382622.0,553824304072.0,63510645739.0,40828091772.0,5188806715352.0,81302854376.0,93295344860.0,56670360524.0,672660750000.0,165737702170.0,341636989597.0,353633511019.0,1198042170043.0,342592650900.0,-177676411856.0,380598214973.0,3103613101695.0,380598214973.0,3649127555712.0,3077457337393.0,Q,SAME.JK,17845914247.0,100000000000.0,
1.0,2022-03-31,350794528604.0,,,,,,3556703826776.0,,63546864107.0,,,104348563509.0,,57253670557.0,,,,,,,,,,,,3215687449742.0,Q,SAME.JK,15131813573.0,70000000000.0,
1.0,2021-12-31,625070324231.0,170587659910.0,38413009480.0,5070162378.0,859320418720.0,,3562797963928.0,449245206859.0,62770932487.0,39355407872.0,4948651095330.0,88014801996.0,6435658484.0,70787368715.0,11963665618.0,164851126705.0,594744851272.0,331266656019.0,517055256363.0,342592650900.0,-152907741573.0,543551445274.0,3103614633094.0,543551445274.0,3836850987695.0,3373089207500.0,Q,SAME.JK,14516573336.0,,
1.0,2021-09-30,917803660768.0,269590132035.0,24926163434.0,15675078727.0,1255377867787.0,,2704898001073.0,169171868199.0,398156980343.0,41260699678.0,4527985533142.0,57578660438.0,6188715698.0,38085575846.0,8339710591.0,113415344997.0,195551069539.0,183814451218.0,305569506806.0,342592650900.0,-109250357413.0,668749741995.0,3124772921315.0,668749741995.0,4026864956797.0,3857312272858.0,Q,SAME.JK,380815740.0,,
1.0,2021-12-31,99823579040.0,503573717455.0,758516785059.0,51960012013.0,1413923779237.0,34500000000.0,309524775723.0,,5175324285.0,5175324285.0,1763123879245.0,310218600538.0,10198137714.0,36467769063.0,,16170013930.0,26362166210.0,884452469621.0,900912951489.0,512500000000.0,312595638515.0,-1277774937.0,12030897968.0,-1277774937.0,835848761546.0,835848761546.0,A,SAMF.JK,,,
1.0,2020-12-31,46296872740.0,567180483049.0,381262232523.0,6122232389.0,1001067812550.0,34500000000.0,300913388255.0,,5590292108.0,5590292108.0,1342071492913.0,195214145446.0,13597516980.0,17581388970.0,30993876251.0,14444241755.0,23798887438.0,511577005759.0,558300272457.0,512500000000.0,236523782796.0,-1082347746.0,12030897968.0,-1082347746.0,759972333018.0,759972333018.0,A,SAMF.JK,,,
1.0,2019-12-31,58576903422.0,548429503654.0,433740654510.0,13080471686.0,1053930686582.0,34900000000.0,252751373563.0,,5887733523.0,5887733523.0,1347469793668.0,161219915388.0,34267529802.0,4205999750.0,43419274072.0,12583990028.0,23422438158.0,660887740084.0,716891004184.0,435000000000.0,173527631652.0,-1371280326.0,,-1371280326.0,607156351326.0,607156351326.0,A,SAMF.JK,,,
1.0,2018-12-31,60133244053.0,615831691110.0,499643602281.0,24350042714.0,1199988294180.0,2250000000.0,217085394092.0,,2378560994.0,2378560994.0,1421702249266.0,146865632356.0,23597516980.0,8431689194.0,81788910208.0,9558127345.0,21732934354.0,735433395890.0,827657318004.0,360000000000.0,213070568536.0,-758571628.0,,-758571628.0,572311996908.0,572311996908.0,A,SAMF.JK,,,
1.0,2022-06-30,124081990653.0,950422938822.0,842960153290.0,147966590664.0,2065468859101.0,34500000000.0,356120616324.0,,5574636865.0,5574636865.0,2461664112290.0,374807729702.0,3399379224.0,124414233640.0,32331337929.0,16170013931.0,27219097068.0,1494052443638.0,1543530794711.0,512500000000.0,367661097480.0,-1277774937.0,12030897968.0,-1277774937.0,890914220511.0,890914220511.0,Q,SAMF.JK,,,
1.0,2022-03-31,242541194958.0,851182872247.0,566611424951.0,72786560348.0,1733165488175.0,34500000000.0,336237761060.0,,4936816235.0,4936816235.0,2108840065470.0,377716882808.0,6798758469.0,42935348694.0,14741993472.0,16170013931.0,28276685869.0,1136075426066.0,1167580222298.0,512500000000.0,389730034272.0,-1277774937.0,12030897968.0,-1277774937.0,912983157303.0,912983157303.0,Q,SAMF.JK,,,
1.0,2021-12-31,99823579040.0,503573717455.0,758516785059.0,51960012013.0,1413923779237.0,34500000000.0,309524775723.0,,5175324285.0,5175324285.0,1763123879245.0,310218600538.0,10198137714.0,36467769063.0,,16170013930.0,26362166210.0,884452469621.0,900912951489.0,512500000000.0,312595638515.0,-1277774937.0,12030897968.0,-1277774937.0,835848761546.0,835848761546.0,Q,SAMF.JK,,,
1.0,2021-09-30,44722178318.0,540079733442.0,694951351506.0,52281634836.0,1332084583772.0,34500000000.0,293928340120.0,,4918377876.0,4918377876.0,1665431301768.0,232680548860.0,13597516959.0,90303336592.0,4298738537.0,14444241755.0,23081925089.0,856749711298.0,876394930915.0,512500000000.0,242505895542.0,-1082347746.0,12030897968.0,-1082347746.0,765954445764.0,765954445764.0,Q,SAMF.JK,,,
1.0,2021-12-31,63502482073.0,104069365850.0,2026336925.0,1930432473.0,189616124655.0,10631232877.0,43914313900.0,,6605878707.0,6466198707.0,250767550139.0,4088394908.0,8026667211.0,27510179454.0,10312385752.0,6935928000.0,,61866044671.0,82857759922.0,83333330000.0,32349336354.0,-134452975.0,52361576838.0,-134452975.0,167909790217.0,167909790217.0,A,SAPX.JK,,10412897025.0,
1.0,2020-12-31,67809276938.0,75334969856.0,723575935.0,5650059698.0,167091764767.0,,38548510247.0,,4779486241.0,3690994537.0,210419761255.0,2507323018.0,7317716057.0,21219321775.0,8777003109.0,4927300000.0,,58399139946.0,72437684992.0,83333330000.0,1976629425.0,310540000.0,52361576838.0,310540000.0,137982076263.0,137982076263.0,A,SAPX.JK,,13357890000.0,198256203.0
1.0,2019-12-31,39918177843.0,66079548715.0,431089723.0,6784131484.0,123087747765.0,,29970835098.0,,4107651154.0,3636078284.0,157166234017.0,1856485931.0,7143679071.0,9483618808.0,14521572879.0,4069140000.0,,31755734984.0,50346447863.0,83333330000.0,-28762570684.0,-112550000.0,52361576838.0,-112550000.0,106819786154.0,106819786154.0,A,SAPX.JK,,9874800000.0,466572870.0
1.0,2018-12-31,20785943974.0,49785577124.0,,3570962198.0,78186496714.0,,16461947431.0,,2904958533.0,2127087700.0,97553402678.0,4404673264.0,3177562716.0,6857903125.0,7918727718.0,3499392000.0,,19559153698.0,30977273416.0,83333330000.0,-69118777576.0,,52361576838.0,,66576129262.0,66576129262.0,A,SAPX.JK,,4000000000.0,
1.0,2022-06-30,48362983019.0,110295110072.0,1979010562.0,5841691794.0,187752812708.0,10631232877.0,36733346678.0,,20985067130.0,6466198708.0,256102459393.0,5412561654.0,3918794422.0,30496486717.0,10980445282.0,6935928000.0,,57995797836.0,79655572617.0,83333330000.0,40813113280.0,-61133342.0,52361576838.0,-61133342.0,176446886776.0,176446886776.0,Q,SAPX.JK,,1605706610.0,
